id,FACTYPE,am_vol,md_vol,pm_vol,day_vol
154780,4,198.011,56.309,61.138,384.954
154781,4,1571.439,473.381,395.788,3144.898
154800,30,2142.457,720.472,670.669,4223.364
154840,30,752.904,231.195,251.097,1627.342
154850,4,2244.406,667.565,621.872,4542.776
154851,4,2101.494,631.458,503.690,4067.453
154860,30,1392.941,391.425,312.059,2702.213
154870,30,1279.962,352.140,327.681,2565.208
154880,30,1731.487,546.979,503.304,3566.656
154890,7,32.138,2.504,2.053,42.494
154891,7,0.000,0.000,0.000,0.000
154910,4,1367.081,401.401,346.841,2712.374
154911,4,1344.465,437.204,388.077,2790.324
154940,4,3768.862,934.441,752.039,6907.680
154941,4,3735.290,1026.227,1057.248,6924.900
154990,30,3480.962,918.001,903.692,7763.605
155000,5,739.860,193.130,145.916,1518.040
155001,5,813.960,226.898,189.765,1602.866
155011,30,1628.553,521.442,470.233,3219.491
155031,30,901.549,415.507,330.323,1890.468
155040,30,1437.242,354.449,304.836,2934.408
155051,30,1711.392,369.658,353.019,3417.713
155061,30,541.218,84.506,82.714,1176.161
155070,3,1825.725,544.909,454.822,3653.832
155071,3,860.913,298.438,303.689,1740.815
155120,30,828.251,310.069,311.516,1580.133
155130,30,870.517,284.401,363.927,2010.214
155150,7,51.484,10.748,10.653,100.409
155151,7,44.161,19.490,13.993,96.576
155170,30,275.891,83.790,91.464,545.283
155200,30,580.932,214.372,230.742,1113.724
155230,30,116.124,57.418,44.097,289.521
155240,30,104.241,29.033,21.647,204.684
155251,30,102.009,37.382,36.531,208.883
155260,30,124.035,41.294,27.634,288.852
155271,30,1921.658,857.737,865.712,3943.470
155280,30,1846.591,430.407,301.589,3509.928
155290,30,1941.457,605.777,672.590,3643.066
155301,30,1652.066,362.546,257.227,3691.877
155310,30,4773.888,1568.390,1280.046,9224.711
155320,30,1306.866,271.679,257.331,2323.246
155330,30,778.245,280.946,208.492,1606.603
155351,30,2895.962,831.380,938.188,5238.400
155380,5,3083.133,826.592,916.447,5641.333
155381,5,523.693,115.262,123.702,958.271
155390,30,2822.822,603.190,436.952,5464.252
155461,30,703.834,241.403,266.043,1290.504
155470,5,1370.567,297.456,347.874,2221.567
155471,5,1131.776,174.860,187.695,1960.781
155480,5,774.451,216.025,220.521,1435.032
155481,5,762.860,120.029,160.689,1239.623
155500,30,893.581,148.717,178.277,1345.738
155510,30,666.382,122.117,77.932,1280.361
160751,30,4030.944,1277.823,1122.030,7984.683
160760,4,770.810,189.265,134.456,1451.274
160761,4,46.644,12.819,10.908,76.025
168270,3,719.965,151.265,122.468,1278.942
168271,3,661.131,210.586,229.438,1325.930
168290,30,707.564,139.937,277.500,1203.018
168301,30,0.000,0.000,0.000,0.000
168320,30,4434.567,1297.723,1224.300,9078.179
168331,30,944.910,446.492,446.860,2008.632
168340,4,2224.845,541.633,432.063,3921.389
168341,4,2658.150,606.834,568.584,4732.619
168360,30,0.000,0.000,0.000,0.000
168371,3,2370.787,866.930,910.727,4815.194
168381,4,0.000,0.000,0.000,0.000
168400,7,56.650,11.302,7.358,84.107
168401,7,54.780,8.930,5.621,83.194
168410,7,237.849,88.984,31.050,462.352
168411,7,245.673,87.792,90.386,458.483
168441,30,4020.098,1032.127,1154.324,6924.034
168451,30,4434.000,1123.944,1315.344,9272.071
168460,30,4773.888,1568.390,1280.046,9224.711
168461,30,1274.220,345.190,387.712,2279.630
168471,30,1274.220,345.190,387.712,2279.630
168550,5,56.041,13.575,12.059,97.301
168551,5,94.743,17.053,37.614,182.734
168591,30,1011.440,280.239,280.833,2018.766
168601,5,500.624,126.352,166.445,911.060
168610,5,1101.102,240.091,197.783,2058.701
168611,5,1120.953,339.832,320.367,2054.791
170010,1,4776.517,1223.279,1837.391,9434.668
170011,1,5220.455,1469.812,1926.344,9676.980
170050,3,3309.998,871.879,991.045,5776.895
170051,3,3136.094,701.626,590.167,5501.106
171200,30,292.844,75.624,63.243,574.544
171600,30,449.208,103.018,192.396,822.985
171611,30,1007.687,191.003,233.683,1643.269
171620,30,712.151,340.440,224.058,1421.037
171630,7,69.088,22.492,26.008,124.326
171631,7,60.709,16.140,15.001,118.389
176980,30,543.431,160.872,136.260,1064.065
176990,5,353.688,71.177,79.883,653.117
176991,5,1643.768,389.727,317.331,3220.053
177001,3,2775.986,616.857,510.465,5105.639
177040,5,21.392,3.734,7.128,34.051
177041,5,111.112,34.511,38.096,215.780
177101,30,107.864,24.743,16.052,220.285
179220,30,2869.267,1124.727,1182.712,5862.123
179230,30,961.089,232.713,261.683,2402.712
179241,30,755.692,150.161,88.300,1556.006
185350,4,610.475,158.077,133.233,1294.526
185351,4,651.515,262.800,260.808,1341.920
190480,1,8533.460,3333.984,3503.935,17288.638
190481,1,7583.549,1967.494,2437.101,17142.767
190500,1,7247.798,1759.011,2186.100,14319.010
190501,1,7677.520,2218.737,2757.158,14183.665
196730,1,7424.635,1914.531,2109.219,16064.430
196731,1,7182.487,2564.911,2749.482,14351.918
196810,1,7437.203,2116.204,2787.190,16083.600
196811,1,7935.334,2690.756,2703.660,15811.315
198030,4,145.181,56.815,58.660,294.342
198031,4,162.724,33.265,28.337,327.128
198110,4,171.102,29.705,21.993,268.455
198111,4,128.530,26.540,35.273,248.538
198120,5,7.016,2.001,0.001,11.320
198121,5,6.816,0.001,1.302,8.120
198230,4,393.193,87.232,80.061,742.947
198231,4,399.461,88.446,85.214,737.463
205030,7,797.099,198.586,158.718,1351.784
205031,7,780.204,169.239,156.788,1332.739
211250,4,369.601,106.454,94.364,735.353
211251,4,379.677,112.404,104.743,768.009
211260,5,95.925,12.016,12.420,142.889
211261,5,91.840,13.745,11.243,151.611
211280,5,797.020,152.094,147.272,1402.420
211281,5,489.920,143.413,116.315,854.304
211310,5,352.619,60.748,64.791,571.976
211311,5,484.858,99.565,98.618,815.983
400200,5,480.455,135.746,133.303,865.007
400201,5,446.359,99.368,74.494,830.157
407110,5,125.734,33.252,35.804,219.412
407111,5,114.284,31.531,12.637,208.645
407520,5,8.373,2.059,2.068,13.560
407521,5,13.370,1.090,3.106,20.476
407960,5,720.994,173.202,173.423,1337.117
407961,5,667.407,149.891,159.327,1271.872
1100170,3,2147.683,578.497,494.966,4089.405
1100171,3,1575.181,467.624,396.785,3008.532
1100180,4,1960.554,629.071,588.193,3795.245
1100181,4,1758.376,488.413,401.647,3442.259
1100220,7,80.401,21.905,21.126,133.849
1100221,7,82.249,19.377,15.252,143.738
1100230,7,146.544,32.485,34.932,258.474
1100231,7,138.754,41.931,30.808,257.134
1100240,5,412.113,139.195,132.731,805.213
1100241,5,430.433,98.803,76.401,801.662
1100250,7,48.385,7.344,9.323,95.201
1100251,7,50.807,13.420,16.099,94.852
1978010,7,8.066,3.010,4.868,16.468
1978030,7,8.129,1.308,2.043,16.061
1978031,7,8.066,3.010,4.868,16.468
1978040,7,0.000,0.000,0.000,0.000
1978041,7,0.000,0.000,0.000,0.000
1978110,4,207.058,43.131,31.488,420.797
1978111,4,276.423,83.088,91.474,546.150
1978120,7,8.129,1.308,2.043,16.061
1978130,30,275.891,83.790,91.464,545.283
1978141,30,206.590,42.131,28.652,419.523
1978210,5,381.380,134.656,137.752,751.879
1978211,5,383.246,76.294,48.209,739.441
1978220,5,199.242,44.685,32.781,395.224
1978221,5,206.952,66.491,73.816,406.141
1978230,7,184.003,31.610,15.428,344.217
1978231,7,174.428,68.165,63.936,345.737
1978320,4,1388.701,482.613,552.092,2992.020
1978321,4,987.191,257.538,190.752,2034.183
1978330,4,783.767,165.310,123.662,1649.183
1978331,4,832.919,298.780,312.714,1612.526
1978340,5,365.230,139.113,100.306,723.102
1978341,5,717.588,230.719,272.595,1717.596
1978410,4,987.191,257.538,190.752,2034.183
1978420,4,912.291,288.534,346.922,2079.590
1978421,4,795.601,212.656,160.838,1637.820
1978431,30,543.431,160.872,136.260,1064.065
1978440,30,828.251,310.069,311.516,1580.133
1978510,4,987.191,257.538,190.752,2034.183
1978511,4,1388.701,482.613,552.092,2992.020
1978520,4,1388.701,482.613,552.092,2992.020
1978530,7,0.000,0.000,0.000,0.000
1978531,7,0.000,0.000,0.000,0.000
1978610,4,795.601,212.656,160.838,1637.820
1978611,4,912.291,288.534,346.922,2079.590
1978620,5,383.246,76.294,48.209,739.441
1978630,30,870.517,284.401,363.927,2010.214
1978641,30,755.692,150.161,88.300,1556.006
1978730,5,14.374,3.099,4.127,24.643
1978731,5,15.460,2.249,4.704,22.923
1978750,4,372.602,88.858,68.891,681.816
1978751,4,389.303,106.897,117.822,762.132
1978760,4,400.851,109.114,122.519,780.794
1978761,4,383.063,91.924,73.010,702.198
1978810,7,303.561,60.740,49.026,612.119
1978811,7,328.198,115.668,103.580,607.931
1978830,4,650.070,204.269,214.640,1241.771
1978840,4,383.063,91.924,73.010,702.198
1978841,4,400.851,109.114,122.519,780.794
1978920,4,527.922,172.721,180.518,1010.611
1978930,4,198.362,56.288,47.683,380.810
1978931,4,190.554,40.144,33.985,335.907
1978940,4,607.645,132.151,110.577,1167.364
1979010,4,493.305,116.747,90.152,981.107
1979020,4,276.423,83.088,91.474,546.150
1979021,4,207.058,43.131,31.488,420.797
1979031,30,292.844,75.624,63.243,574.544
1979040,30,258.096,91.640,93.622,478.695
1984560,30,138.839,41.931,50.364,276.781
1984561,30,1523.220,412.678,316.978,3033.049
1984570,5,411.366,93.507,72.696,771.120
1984571,5,395.468,139.975,135.801,774.322
1984580,4,1567.462,472.807,390.122,3140.664
1984581,4,198.979,55.593,60.403,381.194
1984930,4,1788.864,523.110,424.230,3555.581
1984931,4,2001.347,647.077,597.893,3912.162
1984940,4,198.011,56.309,61.138,384.954
1984941,4,1571.439,473.381,395.788,3144.898
1984971,30,556.547,179.432,162.356,1106.840
1984980,30,2142.457,720.472,670.669,4223.364
2019710,3,7823.305,2040.537,1926.308,14278.708
2019721,3,7948.206,2099.608,2022.904,14523.630
2019730,7,1093.963,264.916,295.382,1829.718
2019731,7,1164.593,225.404,175.010,1912.359
2019740,7,637.461,117.824,87.593,1034.279
2019741,7,441.930,98.265,111.369,706.715
1501201230,4,501.556,123.506,146.352,874.513
1501201231,4,777.308,215.625,183.621,1538.968
1501201240,4,505.057,145.639,124.686,1046.494
1501201241,4,336.196,89.244,104.436,607.961
1501201270,5,276.781,70.571,60.129,501.001
1501201271,5,169.890,34.847,43.110,275.078
1502200920,5,52.842,15.698,19.730,100.872
1502200921,5,78.352,15.797,14.230,118.007
1502200930,4,633.620,175.756,174.953,1136.956
1502200931,4,954.895,261.696,242.352,1904.432
1502200940,4,1025.724,274.644,251.025,2003.557
1502200941,4,678.939,188.606,189.127,1218.946
1502201040,4,2660.379,873.403,754.598,5321.484
1502201041,4,3593.233,901.314,839.705,7062.896
1502201070,30,1628.553,521.442,470.233,3219.491
1502201081,30,901.549,415.507,330.323,1890.468
1502201220,5,104.074,18.196,19.906,199.106
1502201221,5,105.620,30.462,18.784,165.557
1502201230,4,674.463,187.262,187.137,1206.008
1502201231,4,1009.564,277.552,249.024,1986.978
1502201240,4,1025.947,280.941,248.154,1968.500
1502201241,4,689.300,178.384,187.388,1221.079
1503201030,4,3337.266,820.579,778.120,6518.674
1503201031,4,2857.267,883.394,784.741,5622.980
1503201040,4,2836.319,852.010,757.465,5585.610
1503201041,4,3042.168,773.987,702.661,5997.998
1503201071,30,1711.392,369.658,353.019,3417.713
1503201080,30,1437.242,354.449,304.836,2934.408
1503201210,5,820.446,194.827,136.600,1821.448
1503201211,5,1011.601,392.484,353.230,1902.285
1503201220,5,1042.904,461.737,389.853,2119.165
1503201221,5,907.991,261.782,174.006,2192.070
1503201230,3,947.421,289.388,291.118,1733.422
1503201231,3,914.399,203.273,200.509,1611.773
1503201240,3,1074.199,266.432,250.745,2060.990
1503201241,3,1050.978,354.845,340.571,2028.898
1504200920,5,141.552,34.075,33.264,270.738
1504200921,5,151.722,28.158,40.421,261.761
1504200980,3,570.186,186.330,210.477,1142.709
1504200981,3,411.182,85.067,57.689,758.464
1505200940,3,2528.373,575.946,453.009,4883.827
1505200941,3,1653.182,381.230,435.169,2881.334
1505200970,3,2578.982,623.561,593.113,4915.459
1505200971,3,1401.316,339.947,345.136,2482.707
1505200980,3,2931.534,697.449,747.371,5169.891
1505200981,3,4984.390,1175.779,1013.189,9605.136
1506200910,3,3200.505,767.511,819.196,5715.907
1506200921,3,2933.611,681.957,734.620,5246.772
1506201110,5,2344.451,621.668,615.376,4650.199
1506201111,5,2071.569,722.184,578.453,4073.654
1506201120,4,4694.506,1274.753,1074.082,9414.832
1506201121,4,5255.269,1551.868,1471.697,10125.721
1506201130,4,3735.290,1026.227,1057.248,6924.900
1506201131,4,3771.154,922.128,750.154,6902.639
1506201140,4,5904.077,1658.964,1318.335,10818.275
1506201141,4,5580.332,1385.432,1264.736,10706.192
1508201110,7,72.002,17.057,16.691,159.467
1508201111,7,94.024,15.679,16.134,222.614
1508201120,5,273.703,57.658,52.547,550.226
1508201121,5,237.550,76.909,87.855,482.320
1508201130,3,1590.987,369.157,458.133,2786.144
1508201131,3,2411.358,544.398,432.906,4645.401
1508201140,3,2266.888,516.868,415.946,4399.159
1508201141,3,1460.646,323.755,406.422,2544.660
1509201150,3,1796.580,570.713,578.963,3427.137
1509201151,3,1813.466,452.185,324.990,3553.636
1509201160,3,2089.576,502.975,350.380,4097.645
1509201161,3,2203.459,704.577,713.502,4131.107
1509201170,4,711.174,218.401,204.995,1290.423
1509201171,4,580.406,135.328,95.847,1130.462
1510200910,5,556.540,155.531,181.049,992.587
1510200911,5,341.752,59.257,54.610,585.103
1510200920,7,180.779,38.403,37.700,363.150
1510200921,7,315.330,99.117,117.692,578.211
1510200970,3,1411.240,315.135,331.175,2435.947
1510200971,3,872.769,212.242,279.093,1578.951
1510200980,3,661.553,132.660,193.801,1142.515
1510200981,3,1280.261,271.113,292.331,2191.933
1510201110,30,2119.759,637.036,518.678,4442.297
1510201121,30,707.564,139.937,277.500,1203.018
1510201130,3,1065.406,242.394,388.692,1899.217
1510201131,3,2536.435,680.171,522.900,5091.509
1510201140,3,719.965,151.265,122.468,1278.942
1510201141,3,661.131,210.586,229.438,1325.930
1511201110,5,120.169,25.888,28.194,198.848
1511201111,5,122.986,33.438,31.302,218.908
1511201130,3,1113.735,264.834,353.807,2011.048
1511201131,3,1973.792,487.034,386.134,3937.135
1511201140,3,1946.013,486.107,389.060,3908.269
1511201141,3,1083.140,256.357,353.625,1962.122
1512201111,30,0.000,0.000,0.000,0.000
1512201120,30,205.466,41.919,38.965,329.416
1512201140,3,514.498,109.346,83.504,949.526
1512201141,3,661.131,210.586,229.438,1325.930
1513201110,4,332.370,89.390,102.932,603.191
1513201111,4,502.256,144.673,124.737,1041.657
1513201170,3,750.766,189.317,143.320,1487.510
1513201171,3,729.715,241.214,267.145,1442.266
1513201180,3,524.402,184.602,206.571,1083.059
1513201181,3,375.567,77.423,60.941,689.837
1514201120,7,179.069,38.641,45.157,292.502
1514201121,7,173.575,29.225,20.253,281.884
1515200910,4,3555.090,1181.072,1172.478,7624.218
1515200911,4,2341.387,729.114,644.103,5001.625
1515200970,3,5035.452,1602.686,1590.250,10360.305
1515200971,3,3296.244,979.928,784.443,6833.721
1515200980,3,1177.145,308.971,217.417,2283.620
1515200981,3,1702.650,479.771,494.849,3187.611
1515201110,5,169.890,34.847,43.110,275.078
1515201111,5,276.781,70.571,60.129,501.001
1515201120,5,416.205,92.752,114.965,702.028
1515201121,5,876.682,245.752,232.497,1688.627
1515201130,3,1151.157,268.659,367.205,2087.791
1515201131,3,2071.891,518.501,438.804,4081.856
1515201140,3,2800.878,743.637,628.053,5571.980
1515201141,3,1312.776,305.071,421.903,2365.392
1517200930,4,266.894,85.554,84.577,469.135
1517200940,4,45.410,6.445,6.850,81.243
1517200941,4,266.894,85.554,84.577,469.135
1517200970,3,4194.841,1134.491,1168.577,8157.230
1517200981,3,4240.251,1140.936,1175.427,8238.473
1520201030,4,654.178,159.330,130.755,1272.496
1520201031,4,1023.538,328.702,351.175,1978.971
1520201040,4,1960.554,629.071,588.193,3795.245
1520201041,4,1758.376,488.413,401.647,3442.259
1520201070,3,2147.683,578.497,494.966,4089.405
1520201071,3,1575.181,467.624,396.785,3008.532
1520201080,3,1153.557,334.990,302.867,2202.011
1520201081,3,1558.877,417.148,367.174,2929.394
1522201030,5,898.292,208.802,135.047,1800.331
1522201031,5,699.893,200.011,194.682,1280.102
1522201040,6,495.553,128.485,149.101,889.680
1522201041,6,497.536,126.654,104.476,925.174
1522201070,3,1375.117,369.207,316.087,2584.405
1522201071,3,1004.166,298.109,269.817,1912.070
1522201080,3,1370.487,388.026,344.524,2547.406
1522201081,3,1937.854,469.747,375.784,3704.477
1523201030,7,527.349,46.801,72.201,723.578
1523201031,7,504.651,37.683,41.303,663.049
1523201040,7,1047.823,621.132,481.614,2233.480
1523201041,7,885.053,98.733,82.680,2347.531
1523201070,3,4775.245,1186.440,877.797,9158.259
1523201071,3,4228.279,1245.564,1193.418,7790.890
1523201080,3,4918.947,1181.114,1146.648,9329.749
1523201081,3,5651.380,1653.506,1260.859,10643.596
1524201030,5,193.106,42.472,41.363,370.347
1524201031,5,210.677,60.381,64.529,373.883
1524201070,3,1702.650,479.771,494.849,3187.611
1524201071,3,1177.145,308.971,217.417,2283.620
1524201080,3,1026.657,279.480,188.782,1997.851
1524201081,3,1534.590,432.370,443.049,2898.305
1525201030,7,0.000,0.000,0.000,0.000
1525201031,7,0.000,0.000,0.000,0.000
1525201070,3,4775.245,1186.440,877.797,9158.259
1525201071,3,4228.279,1245.564,1193.418,7790.890
1526201011,4,1669.103,462.195,375.805,3248.555
1526201060,6,965.904,252.270,192.198,1872.986
1526201061,6,880.805,182.170,171.618,1770.546
1526201070,3,3121.641,790.494,566.542,5965.626
1526201071,3,2597.259,760.782,678.131,4856.849
1526201080,3,3125.194,889.771,814.788,6005.784
1526201081,3,2065.573,527.389,347.974,3968.446
1527201060,5,1385.391,362.739,275.225,2628.999
1527201061,5,1309.395,383.861,359.486,2420.321
1527201070,3,1692.449,483.312,443.616,3243.431
1527201071,3,1195.943,351.318,261.174,2371.236
1527201080,3,1575.181,467.624,396.785,3008.532
1527201081,3,2147.683,578.497,494.966,4089.405
1528201030,4,1422.073,369.343,281.424,2914.877
1528201031,4,1452.006,462.986,497.657,2806.498
1528201040,7,146.244,34.982,36.405,313.667
1528201041,7,168.996,55.696,58.351,309.351
1528201070,3,4134.248,1021.820,863.960,7977.650
1528201071,3,3538.528,1068.170,999.086,6684.995
1528201080,3,3581.680,1109.863,1077.239,6572.998
1528201081,3,4124.714,949.156,703.934,7978.347
1530200910,5,572.342,123.182,120.715,1027.409
1530200911,5,611.237,158.713,143.584,1102.321
1530200920,5,1240.612,391.892,514.590,2333.894
1530200921,5,801.982,142.148,130.817,1390.983
1530200970,3,4049.796,1017.690,942.200,7826.307
1530200971,3,2833.095,679.606,747.828,5061.414
1530200980,3,2816.040,625.816,682.596,4955.752
1530200981,3,4432.477,1178.114,1237.872,8588.643
1536201050,4,2514.543,686.810,656.979,5034.611
1536201051,4,1017.610,343.284,284.973,2057.764
1536201070,3,2065.573,527.389,347.974,3968.446
1536201071,3,3125.194,889.771,814.788,6005.784
1536201080,3,2762.309,856.133,753.469,5337.621
1536201081,3,3199.622,837.276,658.660,6277.131
1555201010,3,399.643,107.358,87.370,738.596
1555201011,3,390.089,125.859,108.434,739.555
1555201020,3,1149.209,275.379,259.904,2030.710
1555201021,3,718.755,203.471,167.024,1326.017
1555201030,4,735.411,243.237,225.564,1380.307
1555201031,4,1123.122,222.185,221.538,2044.659
1555201040,4,353.555,72.274,69.583,740.905
1555201041,4,405.852,146.734,145.426,780.288
1704201110,7,0.000,0.000,0.000,0.000
1704201111,7,0.000,0.000,0.000,0.000
1704201120,7,3294.653,863.518,872.566,5489.344
1704201121,7,3171.053,605.477,487.754,5523.188
1704201130,3,8586.444,1899.790,1751.809,15997.782
1704201131,3,8949.990,2659.719,2572.937,16186.364
1704201140,3,10008.761,2810.021,2583.431,18123.258
1704201141,3,9768.815,2308.133,2147.115,17900.832
1705201110,7,1006.923,269.526,345.135,1814.935
1705201111,7,1020.630,227.657,161.982,1870.045
1705201120,5,438.113,122.394,88.722,801.189
1705201121,5,335.778,83.933,68.669,595.393
1705201130,3,9768.815,2308.133,2147.115,17900.832
1705201131,3,10008.761,2810.021,2583.431,18123.258
1705201140,3,9785.302,2750.512,2482.506,17849.912
1705201141,3,9633.984,2328.954,2249.396,17778.172
1706201111,30,438.897,82.456,107.374,731.716
1706201120,30,2895.962,831.380,938.188,5238.400
1706201130,5,523.693,115.262,123.702,958.271
1706201131,5,3083.133,826.592,916.447,5641.333
1706201140,5,831.554,182.331,175.672,1528.535
1706201141,5,729.180,219.926,213.741,1352.157
