CountLoc_ID,FACTYPE,ea_vol,am_vol,md_vol,pm_vol,ev_vol,day_vol
211311,5,0,90,1335,345,0,2218
400200,5,0,33,362,114,0,692
400201,5,0,33,362,114,0,692
407110,5,0,10,121,39,0,240
407111,5,0,10,121,39,0,240
407520,5,0,72,957,235,0,1509
407521,5,0,72,957,235,0,1509
407960,5,0,77,776,228,0,1488
407961,5,0,77,776,228,0,1488
1100170,3,0,312,2956,895,0,5536
1100171,3,0,314,3013,1007,0,5582
1100180,4,0,224,2324,946,0,4944
1100181,4,0,408,2573,742,0,4773
1100220,7,0,5,77,12,0,100
1100221,7,0,11,162,38,0,241
1100230,7,0,30,157,45,0,297
1100231,7,0,6,82,30,0,198
1100240,5,0,11,229,95,0,422
1100241,5,0,16,242,92,0,468
1100250,7,0,21,179,65,0,339
1100251,7,0,11,150,60,0,288
1978010,7,0,10,32,12,0,61
1978030,7,0,1,23,8,0,34
1978031,7,0,2,13,8,0,27
1978040,7,0,5,14,3,0,28
1978041,7,0,8,19,4,0,34
1978110,4,0,22,118,28,0,214
1978111,4,0,29,244,94,0,498
1978120,7,0,6,39,12,0,67
1978130,30,0,35,241,93,0,498
1978141,30,0,23,123,28,0,221
1978210,5,0,51,664,289,0,1445
1978211,5,0,143,778,187,0,1431
1978220,5,0,105,641,156,0,1186
1978221,5,0,40,566,221,0,1171
1978230,7,0,44,246,62,0,455
1978231,7,0,17,208,99,0,483
1978320,4,0,131,1227,500,0,2622
1978321,4,0,120,748,215,0,1384
1978330,4,0,251,1581,420,0,2893
1978331,4,0,48,276,82,0,539
1978340,5,0,62,614,261,0,1248
1978341,5,0,54,691,293,0,1461
1978410,4,0,298,1452,403,0,2804
1978420,4,0,182,845,279,0,1757
1978421,4,0,247,1344,388,0,2675
1978431,30,0,113,512,195,0,1078
1978440,30,0,63,729,424,0,1935
1978510,4,0,259,1472,423,0,2792
1978511,4,0,146,1216,494,0,2673
1978520,4,0,145,1185,498,0,2650
1978530,7,0,17,132,30,0,233
1978531,7,0,6,106,47,0,242
1978610,4,0,209,1258,398,0,2569
1978611,4,0,129,726,287,0,1570
1978620,5,0,127,729,248,0,1439
1978630,30,0,81,416,151,0,920
1978641,30,0,235,1028,224,0,1894
1978730,5,0,21,262,88,0,472
1978731,5,0,48,260,95,0,515
1978750,4,0,87,595,233,0,1206
1978751,4,0,60,577,193,0,1103
1978760,4,0,48,409,136,0,802
1978761,4,0,49,429,168,0,862
1978810,7,0,16,118,43,0,231
1978811,7,0,5,100,34,0,193
1978830,4,0,49,559,270,0,1161
1978840,4,0,51,440,136,0,802
1978841,4,0,42,434,217,0,909
1978920,4,0,33,315,118,0,653
1978930,4,0,40,241,63,0,430
1978931,4,0,18,290,107,0,569
1978940,4,0,42,534,189,0,997
1979010,4,0,56,353,99,0,654
1979020,4,0,26,239,90,0,488
1979021,4,0,22,118,31,0,221
1979031,30,0,36,268,79,0,488
1979040,30,0,13,125,40,0,245
1984560,30,0,36,573,239,0,1236
1984561,30,0,299,1688,501,0,3258
1984570,5,0,24,220,68,0,403
1984571,5,0,40,211,72,0,422
1984580,4,0,326,1808,538,0,3498
1984581,4,0,46,699,271,0,1452
1984930,4,0,411,2416,627,0,4527
1984931,4,0,263,2206,831,0,4869
1984940,4,0,56,745,251,0,1493
1984941,4,0,330,1820,511,0,3484
1984971,30,0,108,710,152,0,1273
1984980,30,0,233,1575,616,0,3606
2019710,3,0,641,9360,2685,0,17143
2019721,3,0,646,8973,2604,0,16584
2019730,7,0,99,1199,331,0,2263
2019731,7,0,93,1596,450,0,2993
2019740,7,0,81,1219,382,0,2398
2019741,7,0,103,1393,378,0,2512
1501201230,4,0,75,1843,633,0,3529
1501201231,4,0,103,1578,473,0,2961
1501201240,4,0,64,737,175,0,1266
1501201241,4,0,29,608,250,0,1275
1501201270,5,0,51,956,354,0,1954
1501201271,5,0,57,1350,439,0,2514
1502200920,5,0,28,709,239,0,1283
1502200921,5,0,63,846,260,0,1517
1502200930,4,0,138,2495,850,0,4682
1502200931,4,0,135,2226,638,0,4034
1502200940,4,0,129,1816,526,0,3341
1502200941,4,0,97,1948,717,0,3755
1502201040,4,0,713,6405,2171,0,12909
1502201041,4,0,1103,7075,624,0,12010
1502201070,30,0,298,2699,1057,0,5924
1502201081,30,0,211,1698,200,0,3064
1502201220,5,0,25,356,98,0,660
1502201221,5,0,26,560,223,0,1185
1502201230,4,0,82,2091,732,0,4064
1502201231,4,0,263,3885,1136,0,7226
1502201240,4,0,110,1622,488,0,3049
1502201241,4,0,147,3791,1298,0,7283
1503201030,4,0,1408,6843,2074,0,13689
1503201031,4,0,907,7556,3447,0,17387
1503201040,4,0,1059,6298,2177,0,13276
1503201041,4,0,1925,11975,3031,0,22631
1503201071,30,0,555,2883,816,0,5664
1503201080,30,0,418,2048,481,0,3943
1503201210,5,0,198,870,169,0,1627
1503201211,5,0,46,570,305,0,1488
1503201220,5,0,74,797,415,0,2014
1503201221,5,0,235,1155,216,0,2087
1503201230,3,0,166,1181,391,0,2458
1503201231,3,0,163,1457,329,0,2547
1503201240,3,0,208,1766,376,0,3083
1503201241,3,0,202,1433,500,0,3060
1504200920,5,0,40,606,204,0,1214
1504200921,5,0,69,704,166,0,1217
1504200980,3,0,219,1969,557,0,3630
1504200981,3,0,160,1743,580,0,3442
1505200940,3,0,191,3058,865,0,5820
1505200941,3,0,118,2145,705,0,4134
1505200970,3,0,190,2798,748,0,5187
1505200971,3,0,72,2388,576,0,4522
1505200980,3,0,250,4797,1452,0,9239
1505200981,3,0,381,5856,1613,0,11007
1506200910,3,0,412,5565,1678,0,10898
1506200921,3,0,335,4626,1360,0,8993
1506201110,5,0,395,3187,970,0,6065
1506201111,5,0,298,3315,1123,0,6566
1506201120,4,0,1133,7150,1906,0,13315
1506201121,4,0,754,6520,2334,0,12992
1506201130,4,0,505,5788,1627,0,10723
1506201131,4,0,414,5694,1622,0,10093
1506201140,4,0,684,8128,2625,0,14967
1506201141,4,0,1251,8724,2048,0,15418
1508201110,7,0,8,177,55,0,312
1508201111,7,0,12,215,53,0,379
1508201120,5,0,23,223,64,0,403
1508201121,5,0,16,281,91,0,543
1508201130,3,0,174,3710,1254,0,7137
1508201131,3,0,253,4072,1013,0,7198
1508201140,3,0,261,4255,1065,0,7530
1508201141,3,0,186,3796,1281,0,7263
1509201150,3,0,127,1595,640,0,3402
1509201151,3,0,219,2055,479,0,3653
1509201160,3,0,325,3583,773,0,6166
1509201161,3,0,159,2948,1178,0,6307
1509201170,4,0,95,2085,797,0,4353
1509201171,4,0,169,2259,553,0,3960
1510200910,5,0,57,1012,353,0,2025
1510200911,5,0,84,1104,317,0,1995
1510200920,7,0,45,339,86,0,634
1510200921,7,0,25,309,130,0,705
1510200970,3,0,59,955,291,0,1773
1510200971,3,0,77,820,227,0,1570
1510200980,3,0,120,1473,417,0,2802
1510200981,3,0,95,1546,473,0,2963
1510201110,30,0,453,3512,1010,0,6746
1510201121,30,0,35,399,113,0,741
1510201130,3,0,305,3557,1320,0,7319
1510201131,3,0,402,4105,1117,0,7678
1510201140,3,0,113,1548,413,0,2865
1510201141,3,0,432,4101,1515,0,8498
1511201110,5,0,48,519,119,0,933
1511201111,5,0,19,471,173,0,1011
1511201130,3,0,237,3985,1371,0,7767
1511201131,3,0,265,4385,1140,0,7957
1511201140,3,0,259,4419,1199,0,8147
1511201141,3,0,259,4058,1375,0,7869
1512201111,30,0,354,3508,1182,0,6788
1512201120,30,0,11,345,120,0,669
1512201140,3,0,222,2409,610,0,4285
1512201141,3,0,189,2047,656,0,4018
1513201110,4,0,43,722,247,0,1403
1513201111,4,0,75,753,172,0,1295
1513201170,3,0,208,1971,544,0,3569
1513201171,3,0,157,1734,548,0,3426
1513201180,3,0,142,1536,477,0,3077
1513201181,3,0,179,1776,527,0,3292
1514201120,7,0,24,498,196,0,907
1514201121,7,0,64,577,102,0,899
1515200910,4,0,352,3298,893,0,6330
1515200911,4,0,307,2955,912,0,5620
1515200970,3,0,366,4885,1665,0,9527
1515200971,3,0,647,5696,1408,0,10466
1515200980,3,0,322,2917,691,0,5194
1515200981,3,0,122,2769,971,0,5448
1515201110,5,0,82,1584,475,0,2915
1515201111,5,0,79,1319,425,0,2529
1515201120,5,0,119,1780,565,0,3355
1515201121,5,0,112,1986,600,0,3679
1515201130,3,0,245,3567,1159,0,6801
1515201131,3,0,279,4165,1067,0,7422
1515201140,3,0,355,4628,1241,0,8419
1515201141,3,0,331,4089,1349,0,7861
1517200930,4,0,77,1164,323,0,2205
1517200940,4,0,90,1827,470,0,3230
1517200941,4,0,78,1193,323,0,2252
1517200970,3,0,292,4714,1392,0,9034
1517200981,3,0,381,6512,1863,0,12217
1520201030,4,0,173,1399,377,0,2729
1520201031,4,0,71,1267,541,0,2887
1520201040,4,0,172,2384,915,0,5253
1520201041,4,0,343,2939,871,0,5721
1520201070,3,0,232,3021,1023,0,6115
1520201071,3,0,249,2760,797,0,5435
1520201080,3,0,261,2895,860,0,5534
1520201081,3,0,174,2733,965,0,5587
1522201030,5,0,139,1216,320,0,2287
1522201031,5,0,55,961,389,0,2187
1522201040,6,0,43,376,108,0,768
1522201041,6,0,12,234,73,0,487
1522201070,3,0,167,2443,835,0,5007
1522201071,3,0,265,2694,731,0,5142
1522201080,3,0,205,2534,751,0,4942
1522201081,3,0,222,2679,822,0,5188
1523201030,7,0,5,102,64,0,237
1523201031,7,0,59,139,14,0,244
1523201040,7,0,82,854,243,0,1671
1523201041,7,0,71,668,236,0,1411
1523201070,3,0,428,4941,1383,0,9222
1523201071,3,0,347,4125,1215,0,8160
1523201080,3,0,437,4486,1334,0,9027
1523201081,3,0,475,5450,1558,0,10341
1524201030,5,0,21,254,49,0,449
1524201031,5,0,8,186,59,0,360
1524201070,3,0,118,2527,849,0,4981
1524201071,3,0,284,2843,648,0,5069
1524201080,3,0,265,2609,605,0,4658
1524201081,3,0,112,2361,796,0,4658
1525201030,7,0,11,312,186,0,696
1525201031,7,0,154,436,42,0,745
1525201070,3,0,522,4708,1251,0,8927
1525201071,3,0,287,4022,1392,0,8305
1526201011,4,0,217,1703,388,0,3089
1526201060,6,0,14,327,74,0,512
1526201061,6,0,20,515,124,0,880
1526201070,3,0,487,4926,1270,0,9112
1526201071,3,0,348,4436,1376,0,8846
1526201080,3,0,352,4568,1410,0,9121
1526201081,3,0,269,3166,866,0,5929
1527201060,5,0,103,1011,260,0,1855
1527201061,5,0,61,773,275,0,1702
1527201070,3,0,121,2362,783,0,4676
1527201071,3,0,210,2585,747,0,4915
1527201080,3,0,206,2455,750,0,4847
1527201081,3,0,160,2470,772,0,4761
1528201030,4,0,263,1828,439,0,3521
1528201031,4,0,113,1577,555,0,3327
1528201040,7,0,40,424,101,0,914
1528201041,7,0,21,374,94,0,746
1528201070,3,0,484,4932,1343,0,9181
1528201071,3,0,361,4510,1426,0,8992
1528201080,3,0,227,3821,1352,0,7793
1528201081,3,0,519,4544,1160,0,8343
1530200910,5,0,42,923,255,0,1680
1530200911,5,0,63,786,218,0,1475
1530200920,5,0,40,1253,446,0,2315
1530200921,5,0,109,1885,303,0,2945
1530200970,3,0,250,5236,1447,0,9503
1530200971,3,0,225,4615,1371,0,8464
1530200980,3,0,277,4526,1198,0,8103
1530200981,3,0,210,4652,1453,0,8717
1536201050,4,0,276,3329,988,0,6398
1536201051,4,0,193,1837,504,0,3499
1536201070,3,0,260,3084,832,0,5439
1536201071,3,0,344,4351,1315,0,8298
1536201080,3,0,385,4229,1254,0,8037
1536201081,3,0,383,4570,1299,0,8273
1555201010,3,0,124,854,210,0,1510
1555201011,3,0,84,800,281,0,1596
1555201020,3,0,178,1064,298,0,2020
1555201021,3,0,163,1195,340,0,2140
1555201030,4,0,241,2329,878,0,4713
1555201031,4,0,391,2167,601,0,4174
1555201040,4,0,244,1516,440,0,2974
1555201041,4,0,149,1601,605,0,3307
1704201110,7,0,7,121,36,0,232
1704201111,7,0,4,124,29,0,200
1704201120,7,0,58,935,324,0,1797
1704201121,7,0,133,1356,301,0,2306
1704201130,3,0,1350,10293,2311,0,18279
1704201131,3,0,698,9203,3332,0,18767
1704201140,3,0,717,9123,3206,0,18417
1704201141,3,0,1297,9790,2214,0,17452
1705201110,7,0,112,1016,222,0,1795
1705201111,7,0,117,977,276,0,1854
1705201120,5,0,128,2123,759,0,4038
1705201121,5,0,216,1824,411,0,3131
1705201130,3,0,1332,9755,2261,0,17879
1705201131,3,0,675,9156,3147,0,18282
1705201140,3,0,756,9113,3029,0,18023
1705201141,3,0,1320,10049,2437,0,18468
1706201111,30,0,25,191,68,0,394
1706201120,30,0,241,2270,853,0,4781
1706201130,5,0,78,867,262,0,1632
1706201131,5,0,329,3235,1170,0,6583
1706201140,5,0,101,1271,429,0,2439
1706201141,5,0,66,981,307,0,1875
